"","HDFCBANK.NS","TCS.NS","RELIANCE.NS","ONGC.NS","HINDUNILVR.NS","TATAMOTORS.NS","WIPRO.NS","BAJFINANCE.NS","KOTAKBANK.NS","BHARTIARTL.NS","NSEI"
"1",1214.07250976562,1986.1259765625,678.021362304688,89.9920959472656,1770.76416015625,182.309448242188,116.644874572754,414.094787597656,1667.08532714844,433.316467285156,12182.5
"2",1221.81127929688,1977.00805664062,689.564331054688,90.4157409667969,1772.13586425781,191.501510620117,116.927436828613,415.538269042969,1664.595703125,435.132720947266,12282.2001953125
"3",1204.38720703125,2016.40881347656,690.395202636719,90.6981811523438,1762.44311523438,188.882278442383,118.245971679688,410.390563964844,1650.20581054688,435.037109375,12226.650390625
"4",1178.32275390625,2016.2255859375,674.383361816406,89.1447601318359,1751.47058105469,183.495513916016,118.740425109863,391.135711669922,1645.6748046875,429.827362060547,11993.0498046875
"5",1196.98095703125,2021.17346191406,684.758483886719,88.7917251586914,1756.27075195312,182.556533813477,120.176712036133,392.207305908203,1663.89880371094,425.477996826172,12052.9501953125
"6",1193.84753417969,2066.43774414062,679.615844726562,87.1677017211914,1764.18054199219,180.431503295898,119.988342285156,396.347045898438,1647.96520996094,438.621795654297,12025.349609375
"7",1207.23583984375,2028.96118164062,695.268371582031,87.3442153930664,1769.392578125,189.771835327148,119.446792602539,403.613494873047,1658.12268066406,439.816711425781,12215.900390625
"8",1217.96545410156,2028.22827148438,695.111145019531,87.6619567871094,1786.72045898438,194.071350097656,118.552062988281,405.634368896484,1677.69104003906,436.853363037109,12256.7998046875
"9",1221.09912109375,2006.97082519531,693.337158203125,88.5798797607422,1824.07299804688,193.972503662109,119.988342285156,407.557403564453,1684.06433105469,448.228759765625,12329.5498046875
"10",1224.42248535156,2022.13562011719,686.914367675781,88.2974472045898,1836.82885742188,193.577163696289,121.118545532227,410.346588134766,1669.82385253906,448.658905029297,12362.2998046875
"11",1219.4375,2040.46069335938,684.421691894531,88.015007019043,1848.57897949219,198.024932861328,116.903884887695,411.741149902344,1668.62890625,447.225036621094,12343.2998046875
